"avellaneda","/baza-znaniy/avellaneda","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"aventura-en-la-patagonia-andina","/baza-znaniy/aventura-en-la-patagonia-andina","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"aventura-submarina-en-puerto-madryn","/baza-znaniy/aventura-submarina-en-puerto-madryn","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"avistaje-de-aves-en-formosa","/baza-znaniy/avistaje-de-aves-en-formosa","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"avistaje-de-aves-en-la-pampa","/baza-znaniy/avistaje-de-aves-en-la-pampa","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"avistaje-de-aves-en-santa-cruz","/baza-znaniy/avistaje-de-aves-en-santa-cruz","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"barreal","/baza-znaniy/barreal","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Короткая производная карточка Барреаля объединена с каноническим русскоязычным путеводителем по Куйо; исходный текст, медиа и происхождение сохранены в архиве."
"bebidas-y-gastronomia-en-cordoba","/baza-znaniy/bebidas-y-gastronomia-en-cordoba","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"belen","/baza-znaniy/belen","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"bodega-submarina-en-las-grutas","/baza-znaniy/bodega-submarina-en-las-grutas","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"buceo-en-el-golfo-san-matias","/baza-znaniy/buceo-en-el-golfo-san-matias","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"buceo-en-las-costas-de-ushuaia","/baza-znaniy/buceo-en-las-costas-de-ushuaia","ushuaia","/baza-znaniy/ushuaia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная карточка активности объединена с канонической русскоязычной страницей города; исходник и атрибуция сохранены для редакционного архива."
"buenos-aires-tradicional","/baza-znaniy/buenos-aires-tradicional","buenos-aires","/baza-znaniy/buenos-aires","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cabalgata-en-el-lago-roca","/baza-znaniy/cabalgata-en-el-lago-roca","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cabalgata-en-los-molles","/baza-znaniy/cabalgata-en-los-molles","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cabalgatas-en-cerro-belvedere-y-cascada-inacayal","/baza-znaniy/cabalgatas-en-cerro-belvedere-y-cascada-inacayal","villa-la-angostura","/baza-znaniy/villa-la-angostura","merged_with_generated_permanent_redirect","Content architect","Неотредактированная карточка активности объединена с канонической русскоязычной страницей города; исходник и атрибуция сохранены для редакционного архива."
"cabalgatas-en-la-estepa-de-bariloche","/baza-znaniy/cabalgatas-en-la-estepa-de-bariloche","bariloche","/baza-znaniy/bariloche","merged_with_generated_permanent_redirect","Content architect","Неотредактированная карточка активности объединена с канонической русскоязычной страницей города; исходник и атрибуция сохранены для редакционного архива."
"cabalgatas-en-las-sierras-bonaerenses","/baza-znaniy/cabalgatas-en-las-sierras-bonaerenses","buenos-aires-province","/baza-znaniy/buenos-aires-province","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cabalgatas-en-tafi-del-valle","/baza-znaniy/cabalgatas-en-tafi-del-valle","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cabalgatas-en-valle-chico","/baza-znaniy/cabalgatas-en-valle-chico","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cachi","/baza-znaniy/cachi","kachi","/baza-znaniy/kachi","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность kachi; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"camino-de-la-costa","/baza-znaniy/camino-de-la-costa","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"caminos-de-la-fe-san-juan","/baza-znaniy/caminos-de-la-fe-san-juan","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"campo-del-cielo-y-saenz-pena","/baza-znaniy/campo-del-cielo-y-saenz-pena","campo-del-cielo","/baza-znaniy/campo-del-cielo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"canon-del-atuel","/baza-znaniy/canon-del-atuel","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"capilla-del-monte","/baza-znaniy/capilla-del-monte","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"carcarana","/baza-znaniy/carcarana","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"carmen-del-sauce","/baza-znaniy/carmen-del-sauce","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"carnaval-de-humahuaca","/baza-znaniy/carnaval-de-humahuaca","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"carnaval-en-corrientes","/baza-znaniy/carnaval-en-corrientes","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"casa-de-san-martin-en-yapeyu","/baza-znaniy/casa-de-san-martin-en-yapeyu","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cascada-chachin","/baza-znaniy/cascada-chachin","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cascada-del-rio-noque","/baza-znaniy/cascada-del-rio-noque","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cascada-nivinco-y-pichi-traful","/baza-znaniy/cascada-nivinco-y-pichi-traful","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cascadas-santa-ana-y-dora","/baza-znaniy/cascadas-santa-ana-y-dora","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"catamaran-en-el-rio-parana","/baza-znaniy/catamaran-en-el-rio-parana","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"catamaran-en-la-triple-frontera","/baza-znaniy/catamaran-en-la-triple-frontera","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная карточка активности объединена с канонической русскоязычной страницей города; исходник и атрибуция сохранены для редакционного архива."
"caviahue-copahue","/baza-znaniy/caviahue-copahue","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"centro-de-esqui-la-hoya","/baza-znaniy/centro-de-esqui-la-hoya","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"centro-termal-bernardo-larroude","/baza-znaniy/centro-termal-bernardo-larroude","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"centros-de-esqui-en-neuquen","/baza-znaniy/centros-de-esqui-en-neuquen","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cerro-castor","/baza-znaniy/cerro-castor","tierra-del-fuego","/baza-znaniy/tierra-del-fuego","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cerro-mercedario-y-grandes-cumbres-de-san-juan","/baza-znaniy/cerro-mercedario-y-grandes-cumbres-de-san-juan","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cerro-tronador","/baza-znaniy/cerro-tronador","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cerros-catedral-y-perito-moreno","/baza-znaniy/cerros-catedral-y-perito-moreno","bariloche","/baza-znaniy/bariloche","merged_with_generated_permanent_redirect","Content architect","Неотредактированная карточка активности объединена с канонической русскоязычной страницей города; исходник и атрибуция сохранены для редакционного архива."
"cholila","/baza-znaniy/cholila","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"ciudad-de-corrientes","/baza-znaniy/ciudad-de-corrientes","korrientes","/baza-znaniy/korrientes","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность города korrientes; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"ciudad-de-formosa","/baza-znaniy/ciudad-de-formosa","formosa","/baza-znaniy/formosa","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность города formosa; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"ciudad-de-salta","/baza-znaniy/ciudad-de-salta","salta","/baza-znaniy/salta","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность города salta; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"ciudad-de-san-juan","/baza-znaniy/ciudad-de-san-juan","san-huan","/baza-znaniy/san-huan","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность города san-huan; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"ciudad-de-santa-fe","/baza-znaniy/ciudad-de-santa-fe","santa-fe","/baza-znaniy/santa-fe","merged_with_generated_permanent_redirect","Content architect","Дублирует сущность города santa-fe; сохранена для перенаправления старого URL и истории импорта INPROTUR."
"clorinda","/baza-znaniy/clorinda","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"colon","/baza-znaniy/colon","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"colonia-carlos-pellegrini","/baza-znaniy/colonia-carlos-pellegrini","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"colonia-menonita-en-la-pampa","/baza-znaniy/colonia-menonita-en-la-pampa","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"colonia-suiza","/baza-znaniy/colonia-suiza","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"colonias-judias-en-santa-fe","/baza-znaniy/colonias-judias-en-santa-fe","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"comandante-luis-piedrabuena","/baza-znaniy/comandante-luis-piedrabuena","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"comarca-andina-del-paralelo-42","/baza-znaniy/comarca-andina-del-paralelo-42","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cordero-patagonico","/baza-znaniy/cordero-patagonico","kuhnya","/baza-znaniy/kuhnya","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cordoba-de-las-campanas","/baza-znaniy/cordoba-de-las-campanas","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"corredor-de-la-puna","/baza-znaniy/corredor-de-la-puna","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"corredor-del-viento","/baza-znaniy/corredor-del-viento","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cosquin","/baza-znaniy/cosquin","pampa","/baza-znaniy/pampa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"costa-atlantica-bonaerense","/baza-znaniy/costa-atlantica-bonaerense","buenos-aires-province","/baza-znaniy/buenos-aires-province","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"costa-atlantica-de-la-provincia-de-buenos-aires","/baza-znaniy/costa-atlantica-de-la-provincia-de-buenos-aires","buenos-aires-province","/baza-znaniy/buenos-aires-province","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"costanera-de-corrientes","/baza-znaniy/costanera-de-corrientes","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"costanera-de-formosa","/baza-znaniy/costanera-de-formosa","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cruce-de-los-andes","/baza-znaniy/cruce-de-los-andes","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cuesta-del-viento","/baza-znaniy/cuesta-del-viento","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cultura-guarani-en-misiones","/baza-znaniy/cultura-guarani-en-misiones","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"cusi-cusi","/baza-znaniy/cusi-cusi","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"delta-del-parana","/baza-znaniy/delta-del-parana","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"deportes-extremos-en-la-rioja","/baza-znaniy/deportes-extremos-en-la-rioja","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"deportes-extremos-en-paso-de-la-patria","/baza-znaniy/deportes-extremos-en-paso-de-la-patria","litoral","/baza-znaniy/litoral","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"dinosaurios-de-la-patagonia","/baza-znaniy/dinosaurios-de-la-patagonia","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"dinosaurios-en-neuquen","/baza-znaniy/dinosaurios-en-neuquen","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"dique-piscu-yacu","/baza-znaniy/dique-piscu-yacu","cuyo","/baza-znaniy/cuyo","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"dunas-de-taton","/baza-znaniy/dunas-de-taton","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"el-chaku","/baza-znaniy/el-chaku","noa","/baza-znaniy/noa","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"el-curanto","/baza-znaniy/el-curanto","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"el-gaucho","/baza-znaniy/el-gaucho","buenos-aires-province","/baza-znaniy/buenos-aires-province","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"el-hoyo","/baza-znaniy/el-hoyo","patagonia","/baza-znaniy/patagonia","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
"el-mate","/baza-znaniy/el-mate","mate","/baza-znaniy/mate","merged_with_generated_permanent_redirect","Content architect","Неотредактированная однотемная карточка импорта объединена с каноническим русскоязычным региональным материалом; исходник и атрибуция сохранены для редакционного архива."
